# HELP testmetric the value is always 1.0 and there will be one point per hour for the whole year 2021
# TYPE testmetric gauge
testmetric{foo="bar"} 1.0 1.611396e+06
testmetric{foo="bar"} 1.0 1.6113996e+06
testmetric{foo="bar"} 1.0 1.6114032e+06
testmetric{foo="bar"} 1.0 1.6114068e+06
testmetric{foo="bar"} 1.0 1.6114104e+06
testmetric{foo="bar"} 1.0 1.611414e+06
testmetric{foo="bar"} 1.0 1.6114176e+06
testmetric{foo="bar"} 1.0 1.6114212e+06
testmetric{foo="bar"} 1.0 1.6114248e+06
testmetric{foo="bar"} 1.0 1.6114284e+06
testmetric{foo="bar"} 1.0 1.611432e+06
testmetric{foo="bar"} 1.0 1.6114356e+06
testmetric{foo="bar"} 1.0 1.6114392e+06
testmetric{foo="bar"} 1.0 1.6114428e+06
testmetric{foo="bar"} 1.0 1.6114464e+06
testmetric{foo="bar"} 1.0 1.61145e+06
testmetric{foo="bar"} 1.0 1.6114536e+06
testmetric{foo="bar"} 1.0 1.6114572e+06
testmetric{foo="bar"} 1.0 1.6114608e+06
testmetric{foo="bar"} 1.0 1.6114644e+06
testmetric{foo="bar"} 1.0 1.611468e+06
testmetric{foo="bar"} 1.0 1.6114716e+06
testmetric{foo="bar"} 1.0 1.6114752e+06
testmetric{foo="bar"} 1.0 1.6114788e+06
testmetric{foo="bar"} 1.0 1.6114824e+06
testmetric{foo="bar"} 1.0 1.611486e+06
testmetric{foo="bar"} 1.0 1.6114896e+06
testmetric{foo="bar"} 1.0 1.6114932e+06
testmetric{foo="bar"} 1.0 1.6114968e+06
testmetric{foo="bar"} 1.0 1.6115004e+06
testmetric{foo="bar"} 1.0 1.611504e+06
testmetric{foo="bar"} 1.0 1.6115076e+06
testmetric{foo="bar"} 1.0 1.6115112e+06
testmetric{foo="bar"} 1.0 1.6115148e+06
testmetric{foo="bar"} 1.0 1.6115184e+06
testmetric{foo="bar"} 1.0 1.611522e+06
testmetric{foo="bar"} 1.0 1.6115256e+06
testmetric{foo="bar"} 1.0 1.6115292e+06
testmetric{foo="bar"} 1.0 1.6115328e+06
testmetric{foo="bar"} 1.0 1.6115364e+06
testmetric{foo="bar"} 1.0 1.61154e+06
testmetric{foo="bar"} 1.0 1.6115436e+06
testmetric{foo="bar"} 1.0 1.6115472e+06
testmetric{foo="bar"} 1.0 1.6115508e+06
testmetric{foo="bar"} 1.0 1.6115544e+06
testmetric{foo="bar"} 1.0 1.611558e+06
testmetric{foo="bar"} 1.0 1.6115616e+06
testmetric{foo="bar"} 1.0 1.6115652e+06
testmetric{foo="bar"} 1.0 1.6115688e+06
testmetric{foo="bar"} 1.0 1.6115724e+06
testmetric{foo="bar"} 1.0 1.611576e+06
testmetric{foo="bar"} 1.0 1.6115796e+06
testmetric{foo="bar"} 1.0 1.6115832e+06
testmetric{foo="bar"} 1.0 1.6115868e+06
testmetric{foo="bar"} 1.0 1.6115904e+06
testmetric{foo="bar"} 1.0 1.611594e+06
testmetric{foo="bar"} 1.0 1.6115976e+06
testmetric{foo="bar"} 1.0 1.6116012e+06
testmetric{foo="bar"} 1.0 1.6116048e+06
testmetric{foo="bar"} 1.0 1.6116084e+06
testmetric{foo="bar"} 1.0 1.611612e+06
testmetric{foo="bar"} 1.0 1.6116156e+06
testmetric{foo="bar"} 1.0 1.6116192e+06
testmetric{foo="bar"} 1.0 1.6116228e+06
testmetric{foo="bar"} 1.0 1.6116264e+06
testmetric{foo="bar"} 1.0 1.61163e+06
testmetric{foo="bar"} 1.0 1.6116336e+06
testmetric{foo="bar"} 1.0 1.6116372e+06
testmetric{foo="bar"} 1.0 1.6116408e+06
testmetric{foo="bar"} 1.0 1.6116444e+06
testmetric{foo="bar"} 1.0 1.611648e+06
testmetric{foo="bar"} 1.0 1.6116516e+06
testmetric{foo="bar"} 1.0 1.6116552e+06
testmetric{foo="bar"} 1.0 1.6116588e+06
testmetric{foo="bar"} 1.0 1.6116624e+06
testmetric{foo="bar"} 1.0 1.611666e+06
testmetric{foo="bar"} 1.0 1.6116696e+06
testmetric{foo="bar"} 1.0 1.6116732e+06
testmetric{foo="bar"} 1.0 1.6116768e+06
testmetric{foo="bar"} 1.0 1.6116804e+06
testmetric{foo="bar"} 1.0 1.611684e+06
testmetric{foo="bar"} 1.0 1.6116876e+06
testmetric{foo="bar"} 1.0 1.6116912e+06
testmetric{foo="bar"} 1.0 1.6116948e+06
testmetric{foo="bar"} 1.0 1.6116984e+06
testmetric{foo="bar"} 1.0 1.611702e+06
testmetric{foo="bar"} 1.0 1.6117056e+06
testmetric{foo="bar"} 1.0 1.6117092e+06
testmetric{foo="bar"} 1.0 1.6117128e+06
testmetric{foo="bar"} 1.0 1.6117164e+06
testmetric{foo="bar"} 1.0 1.61172e+06
testmetric{foo="bar"} 1.0 1.6117236e+06
testmetric{foo="bar"} 1.0 1.6117272e+06
testmetric{foo="bar"} 1.0 1.6117308e+06
testmetric{foo="bar"} 1.0 1.6117344e+06
testmetric{foo="bar"} 1.0 1.611738e+06
testmetric{foo="bar"} 1.0 1.6117416e+06
testmetric{foo="bar"} 1.0 1.6117452e+06
testmetric{foo="bar"} 1.0 1.6117488e+06
testmetric{foo="bar"} 1.0 1.6117524e+06
testmetric{foo="bar"} 1.0 1.611756e+06
testmetric{foo="bar"} 1.0 1.6117596e+06
testmetric{foo="bar"} 1.0 1.6117632e+06
testmetric{foo="bar"} 1.0 1.6117668e+06
testmetric{foo="bar"} 1.0 1.6117704e+06
testmetric{foo="bar"} 1.0 1.611774e+06
testmetric{foo="bar"} 1.0 1.6117776e+06
testmetric{foo="bar"} 1.0 1.6117812e+06
testmetric{foo="bar"} 1.0 1.6117848e+06
testmetric{foo="bar"} 1.0 1.6117884e+06
testmetric{foo="bar"} 1.0 1.611792e+06
testmetric{foo="bar"} 1.0 1.6117956e+06
testmetric{foo="bar"} 1.0 1.6117992e+06
testmetric{foo="bar"} 1.0 1.6118028e+06
testmetric{foo="bar"} 1.0 1.6118064e+06
testmetric{foo="bar"} 1.0 1.61181e+06
testmetric{foo="bar"} 1.0 1.6118136e+06
testmetric{foo="bar"} 1.0 1.6118172e+06
testmetric{foo="bar"} 1.0 1.6118208e+06
testmetric{foo="bar"} 1.0 1.6118244e+06
testmetric{foo="bar"} 1.0 1.611828e+06
testmetric{foo="bar"} 1.0 1.6118316e+06
testmetric{foo="bar"} 1.0 1.6118352e+06
testmetric{foo="bar"} 1.0 1.6118388e+06
testmetric{foo="bar"} 1.0 1.6118424e+06
testmetric{foo="bar"} 1.0 1.611846e+06
testmetric{foo="bar"} 1.0 1.6118496e+06
testmetric{foo="bar"} 1.0 1.6118532e+06
testmetric{foo="bar"} 1.0 1.6118568e+06
testmetric{foo="bar"} 1.0 1.6118604e+06
testmetric{foo="bar"} 1.0 1.611864e+06
testmetric{foo="bar"} 1.0 1.6118676e+06
testmetric{foo="bar"} 1.0 1.6118712e+06
testmetric{foo="bar"} 1.0 1.6118748e+06
testmetric{foo="bar"} 1.0 1.6118784e+06
testmetric{foo="bar"} 1.0 1.611882e+06
testmetric{foo="bar"} 1.0 1.6118856e+06
testmetric{foo="bar"} 1.0 1.6118892e+06
testmetric{foo="bar"} 1.0 1.6118928e+06
testmetric{foo="bar"} 1.0 1.6118964e+06
testmetric{foo="bar"} 1.0 1.6119e+06
testmetric{foo="bar"} 1.0 1.6119036e+06
testmetric{foo="bar"} 1.0 1.6119072e+06
testmetric{foo="bar"} 1.0 1.6119108e+06
testmetric{foo="bar"} 1.0 1.6119144e+06
testmetric{foo="bar"} 1.0 1.611918e+06
testmetric{foo="bar"} 1.0 1.6119216e+06
testmetric{foo="bar"} 1.0 1.6119252e+06
testmetric{foo="bar"} 1.0 1.6119288e+06
testmetric{foo="bar"} 1.0 1.6119324e+06
testmetric{foo="bar"} 1.0 1.611936e+06
testmetric{foo="bar"} 1.0 1.6119396e+06
testmetric{foo="bar"} 1.0 1.6119432e+06
testmetric{foo="bar"} 1.0 1.6119468e+06
testmetric{foo="bar"} 1.0 1.6119504e+06
testmetric{foo="bar"} 1.0 1.611954e+06
testmetric{foo="bar"} 1.0 1.6119576e+06
testmetric{foo="bar"} 1.0 1.6119612e+06
testmetric{foo="bar"} 1.0 1.6119648e+06
testmetric{foo="bar"} 1.0 1.6119684e+06
testmetric{foo="bar"} 1.0 1.611972e+06
testmetric{foo="bar"} 1.0 1.6119756e+06
testmetric{foo="bar"} 1.0 1.6119792e+06
testmetric{foo="bar"} 1.0 1.6119828e+06
testmetric{foo="bar"} 1.0 1.6119864e+06
testmetric{foo="bar"} 1.0 1.61199e+06
testmetric{foo="bar"} 1.0 1.6119936e+06
testmetric{foo="bar"} 1.0 1.6119972e+06
testmetric{foo="bar"} 1.0 1.6120008e+06
testmetric{foo="bar"} 1.0 1.6120044e+06
testmetric{foo="bar"} 1.0 1.612008e+06
testmetric{foo="bar"} 1.0 1.6120116e+06
testmetric{foo="bar"} 1.0 1.6120152e+06
testmetric{foo="bar"} 1.0 1.6120188e+06
testmetric{foo="bar"} 1.0 1.6120224e+06
testmetric{foo="bar"} 1.0 1.612026e+06
testmetric{foo="bar"} 1.0 1.6120296e+06
testmetric{foo="bar"} 1.0 1.6120332e+06
testmetric{foo="bar"} 1.0 1.6120368e+06
testmetric{foo="bar"} 1.0 1.6120404e+06
testmetric{foo="bar"} 1.0 1.612044e+06
testmetric{foo="bar"} 1.0 1.6120476e+06
testmetric{foo="bar"} 1.0 1.6120512e+06
testmetric{foo="bar"} 1.0 1.6120548e+06
testmetric{foo="bar"} 1.0 1.6120584e+06
testmetric{foo="bar"} 1.0 1.612062e+06
testmetric{foo="bar"} 1.0 1.6120656e+06
testmetric{foo="bar"} 1.0 1.6120692e+06
testmetric{foo="bar"} 1.0 1.6120728e+06
testmetric{foo="bar"} 1.0 1.6120764e+06
testmetric{foo="bar"} 1.0 1.61208e+06
testmetric{foo="bar"} 1.0 1.6120836e+06
testmetric{foo="bar"} 1.0 1.6120872e+06
testmetric{foo="bar"} 1.0 1.6120908e+06
testmetric{foo="bar"} 1.0 1.6120944e+06
testmetric{foo="bar"} 1.0 1.612098e+06
testmetric{foo="bar"} 1.0 1.6121016e+06
testmetric{foo="bar"} 1.0 1.6121052e+06
testmetric{foo="bar"} 1.0 1.6121088e+06
testmetric{foo="bar"} 1.0 1.6121124e+06
testmetric{foo="bar"} 1.0 1.612116e+06
testmetric{foo="bar"} 1.0 1.6121196e+06
testmetric{foo="bar"} 1.0 1.6121232e+06
testmetric{foo="bar"} 1.0 1.6121268e+06
testmetric{foo="bar"} 1.0 1.6121304e+06
testmetric{foo="bar"} 1.0 1.612134e+06
testmetric{foo="bar"} 1.0 1.6121376e+06
testmetric{foo="bar"} 1.0 1.6121412e+06
testmetric{foo="bar"} 1.0 1.6121448e+06
testmetric{foo="bar"} 1.0 1.6121484e+06
testmetric{foo="bar"} 1.0 1.612152e+06
testmetric{foo="bar"} 1.0 1.6121556e+06
testmetric{foo="bar"} 1.0 1.6121592e+06
testmetric{foo="bar"} 1.0 1.6121628e+06
testmetric{foo="bar"} 1.0 1.6121664e+06
testmetric{foo="bar"} 1.0 1.61217e+06
testmetric{foo="bar"} 1.0 1.6121736e+06
testmetric{foo="bar"} 1.0 1.6121772e+06
testmetric{foo="bar"} 1.0 1.6121808e+06
testmetric{foo="bar"} 1.0 1.6121844e+06
testmetric{foo="bar"} 1.0 1.612188e+06
testmetric{foo="bar"} 1.0 1.6121916e+06
testmetric{foo="bar"} 1.0 1.6121952e+06
testmetric{foo="bar"} 1.0 1.6121988e+06
testmetric{foo="bar"} 1.0 1.6122024e+06
testmetric{foo="bar"} 1.0 1.612206e+06
testmetric{foo="bar"} 1.0 1.6122096e+06
testmetric{foo="bar"} 1.0 1.6122132e+06
testmetric{foo="bar"} 1.0 1.6122168e+06
testmetric{foo="bar"} 1.0 1.6122204e+06
testmetric{foo="bar"} 1.0 1.612224e+06
testmetric{foo="bar"} 1.0 1.6122276e+06
testmetric{foo="bar"} 1.0 1.6122312e+06
testmetric{foo="bar"} 1.0 1.6122348e+06
testmetric{foo="bar"} 1.0 1.6122384e+06
testmetric{foo="bar"} 1.0 1.612242e+06
testmetric{foo="bar"} 1.0 1.6122456e+06
testmetric{foo="bar"} 1.0 1.6122492e+06
testmetric{foo="bar"} 1.0 1.6122528e+06
testmetric{foo="bar"} 1.0 1.6122564e+06
testmetric{foo="bar"} 1.0 1.61226e+06
testmetric{foo="bar"} 1.0 1.6122636e+06
testmetric{foo="bar"} 1.0 1.6122672e+06
testmetric{foo="bar"} 1.0 1.6122708e+06
testmetric{foo="bar"} 1.0 1.6122744e+06
testmetric{foo="bar"} 1.0 1.612278e+06
testmetric{foo="bar"} 1.0 1.6122816e+06
testmetric{foo="bar"} 1.0 1.6122852e+06
testmetric{foo="bar"} 1.0 1.6122888e+06
testmetric{foo="bar"} 1.0 1.6122924e+06
testmetric{foo="bar"} 1.0 1.612296e+06
testmetric{foo="bar"} 1.0 1.6122996e+06
testmetric{foo="bar"} 1.0 1.6123032e+06
testmetric{foo="bar"} 1.0 1.6123068e+06
testmetric{foo="bar"} 1.0 1.6123104e+06
testmetric{foo="bar"} 1.0 1.612314e+06
testmetric{foo="bar"} 1.0 1.6123176e+06
testmetric{foo="bar"} 1.0 1.6123212e+06
testmetric{foo="bar"} 1.0 1.6123248e+06
testmetric{foo="bar"} 1.0 1.6123284e+06
testmetric{foo="bar"} 1.0 1.612332e+06
testmetric{foo="bar"} 1.0 1.6123356e+06
testmetric{foo="bar"} 1.0 1.6123392e+06
testmetric{foo="bar"} 1.0 1.6123428e+06
testmetric{foo="bar"} 1.0 1.6123464e+06
testmetric{foo="bar"} 1.0 1.61235e+06
testmetric{foo="bar"} 1.0 1.6123536e+06
testmetric{foo="bar"} 1.0 1.6123572e+06
testmetric{foo="bar"} 1.0 1.6123608e+06
testmetric{foo="bar"} 1.0 1.6123644e+06
testmetric{foo="bar"} 1.0 1.612368e+06
testmetric{foo="bar"} 1.0 1.6123716e+06
testmetric{foo="bar"} 1.0 1.6123752e+06
testmetric{foo="bar"} 1.0 1.6123788e+06
testmetric{foo="bar"} 1.0 1.6123824e+06
testmetric{foo="bar"} 1.0 1.612386e+06
testmetric{foo="bar"} 1.0 1.6123896e+06
testmetric{foo="bar"} 1.0 1.6123932e+06
testmetric{foo="bar"} 1.0 1.6123968e+06
testmetric{foo="bar"} 1.0 1.6124004e+06
testmetric{foo="bar"} 1.0 1.612404e+06
testmetric{foo="bar"} 1.0 1.6124076e+06
testmetric{foo="bar"} 1.0 1.6124112e+06
testmetric{foo="bar"} 1.0 1.6124148e+06
testmetric{foo="bar"} 1.0 1.6124184e+06
testmetric{foo="bar"} 1.0 1.612422e+06
testmetric{foo="bar"} 1.0 1.6124256e+06
testmetric{foo="bar"} 1.0 1.6124292e+06
testmetric{foo="bar"} 1.0 1.6124328e+06
testmetric{foo="bar"} 1.0 1.6124364e+06
testmetric{foo="bar"} 1.0 1.61244e+06
testmetric{foo="bar"} 1.0 1.6124436e+06
testmetric{foo="bar"} 1.0 1.6124472e+06
testmetric{foo="bar"} 1.0 1.6124508e+06
testmetric{foo="bar"} 1.0 1.6124544e+06
testmetric{foo="bar"} 1.0 1.612458e+06
testmetric{foo="bar"} 1.0 1.6124616e+06
testmetric{foo="bar"} 1.0 1.6124652e+06
testmetric{foo="bar"} 1.0 1.6124688e+06
testmetric{foo="bar"} 1.0 1.6124724e+06
testmetric{foo="bar"} 1.0 1.612476e+06
testmetric{foo="bar"} 1.0 1.6124796e+06
testmetric{foo="bar"} 1.0 1.6124832e+06
testmetric{foo="bar"} 1.0 1.6124868e+06
testmetric{foo="bar"} 1.0 1.6124904e+06
testmetric{foo="bar"} 1.0 1.612494e+06
testmetric{foo="bar"} 1.0 1.6124976e+06
testmetric{foo="bar"} 1.0 1.6125012e+06
testmetric{foo="bar"} 1.0 1.6125048e+06
testmetric{foo="bar"} 1.0 1.6125084e+06
testmetric{foo="bar"} 1.0 1.612512e+06
testmetric{foo="bar"} 1.0 1.6125156e+06
testmetric{foo="bar"} 1.0 1.6125192e+06
testmetric{foo="bar"} 1.0 1.6125228e+06
testmetric{foo="bar"} 1.0 1.6125264e+06
testmetric{foo="bar"} 1.0 1.61253e+06
testmetric{foo="bar"} 1.0 1.6125336e+06
testmetric{foo="bar"} 1.0 1.6125372e+06
testmetric{foo="bar"} 1.0 1.6125408e+06
testmetric{foo="bar"} 1.0 1.6125444e+06
testmetric{foo="bar"} 1.0 1.612548e+06
testmetric{foo="bar"} 1.0 1.6125516e+06
testmetric{foo="bar"} 1.0 1.6125552e+06
testmetric{foo="bar"} 1.0 1.6125588e+06
testmetric{foo="bar"} 1.0 1.6125624e+06
testmetric{foo="bar"} 1.0 1.612566e+06
testmetric{foo="bar"} 1.0 1.6125696e+06
testmetric{foo="bar"} 1.0 1.6125732e+06
testmetric{foo="bar"} 1.0 1.6125768e+06
testmetric{foo="bar"} 1.0 1.6125804e+06
testmetric{foo="bar"} 1.0 1.612584e+06
testmetric{foo="bar"} 1.0 1.6125876e+06
testmetric{foo="bar"} 1.0 1.6125912e+06
testmetric{foo="bar"} 1.0 1.6125948e+06
testmetric{foo="bar"} 1.0 1.6125984e+06
testmetric{foo="bar"} 1.0 1.612602e+06
testmetric{foo="bar"} 1.0 1.6126056e+06
testmetric{foo="bar"} 1.0 1.6126092e+06
testmetric{foo="bar"} 1.0 1.6126128e+06
testmetric{foo="bar"} 1.0 1.6126164e+06
testmetric{foo="bar"} 1.0 1.61262e+06
testmetric{foo="bar"} 1.0 1.6126236e+06
testmetric{foo="bar"} 1.0 1.6126272e+06
testmetric{foo="bar"} 1.0 1.6126308e+06
testmetric{foo="bar"} 1.0 1.6126344e+06
testmetric{foo="bar"} 1.0 1.612638e+06
testmetric{foo="bar"} 1.0 1.6126416e+06
testmetric{foo="bar"} 1.0 1.6126452e+06
testmetric{foo="bar"} 1.0 1.6126488e+06
testmetric{foo="bar"} 1.0 1.6126524e+06
testmetric{foo="bar"} 1.0 1.612656e+06
testmetric{foo="bar"} 1.0 1.6126596e+06
testmetric{foo="bar"} 1.0 1.6126632e+06
testmetric{foo="bar"} 1.0 1.6126668e+06
testmetric{foo="bar"} 1.0 1.6126704e+06
testmetric{foo="bar"} 1.0 1.612674e+06
testmetric{foo="bar"} 1.0 1.6126776e+06
testmetric{foo="bar"} 1.0 1.6126812e+06
testmetric{foo="bar"} 1.0 1.6126848e+06
testmetric{foo="bar"} 1.0 1.6126884e+06
testmetric{foo="bar"} 1.0 1.612692e+06
testmetric{foo="bar"} 1.0 1.6126956e+06
testmetric{foo="bar"} 1.0 1.6126992e+06
testmetric{foo="bar"} 1.0 1.6127028e+06
testmetric{foo="bar"} 1.0 1.6127064e+06
testmetric{foo="bar"} 1.0 1.61271e+06
testmetric{foo="bar"} 1.0 1.6127136e+06
testmetric{foo="bar"} 1.0 1.6127172e+06
testmetric{foo="bar"} 1.0 1.6127208e+06
testmetric{foo="bar"} 1.0 1.6127244e+06
testmetric{foo="bar"} 1.0 1.612728e+06
testmetric{foo="bar"} 1.0 1.6127316e+06
testmetric{foo="bar"} 1.0 1.6127352e+06
testmetric{foo="bar"} 1.0 1.6127388e+06
testmetric{foo="bar"} 1.0 1.6127424e+06
testmetric{foo="bar"} 1.0 1.612746e+06
testmetric{foo="bar"} 1.0 1.6127496e+06
testmetric{foo="bar"} 1.0 1.6127532e+06
testmetric{foo="bar"} 1.0 1.6127568e+06
testmetric{foo="bar"} 1.0 1.6127604e+06
testmetric{foo="bar"} 1.0 1.612764e+06
testmetric{foo="bar"} 1.0 1.6127676e+06
testmetric{foo="bar"} 1.0 1.6127712e+06
testmetric{foo="bar"} 1.0 1.6127748e+06
testmetric{foo="bar"} 1.0 1.6127784e+06
testmetric{foo="bar"} 1.0 1.612782e+06
testmetric{foo="bar"} 1.0 1.6127856e+06
testmetric{foo="bar"} 1.0 1.6127892e+06
testmetric{foo="bar"} 1.0 1.6127928e+06
testmetric{foo="bar"} 1.0 1.6127964e+06
testmetric{foo="bar"} 1.0 1.6128e+06
testmetric{foo="bar"} 1.0 1.6128036e+06
testmetric{foo="bar"} 1.0 1.6128072e+06
testmetric{foo="bar"} 1.0 1.6128108e+06
testmetric{foo="bar"} 1.0 1.6128144e+06
testmetric{foo="bar"} 1.0 1.612818e+06
testmetric{foo="bar"} 1.0 1.6128216e+06
testmetric{foo="bar"} 1.0 1.6128252e+06
testmetric{foo="bar"} 1.0 1.6128288e+06
testmetric{foo="bar"} 1.0 1.6128324e+06
testmetric{foo="bar"} 1.0 1.612836e+06
testmetric{foo="bar"} 1.0 1.6128396e+06
testmetric{foo="bar"} 1.0 1.6128432e+06
testmetric{foo="bar"} 1.0 1.6128468e+06
testmetric{foo="bar"} 1.0 1.6128504e+06
testmetric{foo="bar"} 1.0 1.612854e+06
testmetric{foo="bar"} 1.0 1.6128576e+06
testmetric{foo="bar"} 1.0 1.6128612e+06
testmetric{foo="bar"} 1.0 1.6128648e+06
testmetric{foo="bar"} 1.0 1.6128684e+06
testmetric{foo="bar"} 1.0 1.612872e+06
testmetric{foo="bar"} 1.0 1.6128756e+06
testmetric{foo="bar"} 1.0 1.6128792e+06
testmetric{foo="bar"} 1.0 1.6128828e+06
testmetric{foo="bar"} 1.0 1.6128864e+06
testmetric{foo="bar"} 1.0 1.61289e+06
testmetric{foo="bar"} 1.0 1.6128936e+06
testmetric{foo="bar"} 1.0 1.6128972e+06
testmetric{foo="bar"} 1.0 1.6129008e+06
testmetric{foo="bar"} 1.0 1.6129044e+06
testmetric{foo="bar"} 1.0 1.612908e+06
testmetric{foo="bar"} 1.0 1.6129116e+06
testmetric{foo="bar"} 1.0 1.6129152e+06
testmetric{foo="bar"} 1.0 1.6129188e+06
testmetric{foo="bar"} 1.0 1.6129224e+06
testmetric{foo="bar"} 1.0 1.612926e+06
testmetric{foo="bar"} 1.0 1.6129296e+06
testmetric{foo="bar"} 1.0 1.6129332e+06
testmetric{foo="bar"} 1.0 1.6129368e+06
testmetric{foo="bar"} 1.0 1.6129404e+06
testmetric{foo="bar"} 1.0 1.612944e+06
testmetric{foo="bar"} 1.0 1.6129476e+06
testmetric{foo="bar"} 1.0 1.6129512e+06
testmetric{foo="bar"} 1.0 1.6129548e+06
testmetric{foo="bar"} 1.0 1.6129584e+06
testmetric{foo="bar"} 1.0 1.612962e+06
testmetric{foo="bar"} 1.0 1.6129656e+06
testmetric{foo="bar"} 1.0 1.6129692e+06
testmetric{foo="bar"} 1.0 1.6129728e+06
testmetric{foo="bar"} 1.0 1.6129764e+06
testmetric{foo="bar"} 1.0 1.61298e+06
testmetric{foo="bar"} 1.0 1.6129836e+06
testmetric{foo="bar"} 1.0 1.6129872e+06
testmetric{foo="bar"} 1.0 1.6129908e+06
testmetric{foo="bar"} 1.0 1.6129944e+06
testmetric{foo="bar"} 1.0 1.612998e+06
testmetric{foo="bar"} 1.0 1.6130016e+06
testmetric{foo="bar"} 1.0 1.6130052e+06
testmetric{foo="bar"} 1.0 1.6130088e+06
testmetric{foo="bar"} 1.0 1.6130124e+06
testmetric{foo="bar"} 1.0 1.613016e+06
testmetric{foo="bar"} 1.0 1.6130196e+06
testmetric{foo="bar"} 1.0 1.6130232e+06
testmetric{foo="bar"} 1.0 1.6130268e+06
testmetric{foo="bar"} 1.0 1.6130304e+06
testmetric{foo="bar"} 1.0 1.613034e+06
testmetric{foo="bar"} 1.0 1.6130376e+06
testmetric{foo="bar"} 1.0 1.6130412e+06
testmetric{foo="bar"} 1.0 1.6130448e+06
testmetric{foo="bar"} 1.0 1.6130484e+06
testmetric{foo="bar"} 1.0 1.613052e+06
testmetric{foo="bar"} 1.0 1.6130556e+06
testmetric{foo="bar"} 1.0 1.6130592e+06
testmetric{foo="bar"} 1.0 1.6130628e+06
testmetric{foo="bar"} 1.0 1.6130664e+06
testmetric{foo="bar"} 1.0 1.61307e+06
testmetric{foo="bar"} 1.0 1.6130736e+06
testmetric{foo="bar"} 1.0 1.6130772e+06
testmetric{foo="bar"} 1.0 1.6130808e+06
testmetric{foo="bar"} 1.0 1.6130844e+06
testmetric{foo="bar"} 1.0 1.613088e+06
testmetric{foo="bar"} 1.0 1.6130916e+06
testmetric{foo="bar"} 1.0 1.6130952e+06
testmetric{foo="bar"} 1.0 1.6130988e+06
testmetric{foo="bar"} 1.0 1.6131024e+06
testmetric{foo="bar"} 1.0 1.613106e+06
testmetric{foo="bar"} 1.0 1.6131096e+06
testmetric{foo="bar"} 1.0 1.6131132e+06
testmetric{foo="bar"} 1.0 1.6131168e+06
testmetric{foo="bar"} 1.0 1.6131204e+06
testmetric{foo="bar"} 1.0 1.613124e+06
testmetric{foo="bar"} 1.0 1.6131276e+06
testmetric{foo="bar"} 1.0 1.6131312e+06
testmetric{foo="bar"} 1.0 1.6131348e+06
testmetric{foo="bar"} 1.0 1.6131384e+06
testmetric{foo="bar"} 1.0 1.613142e+06
testmetric{foo="bar"} 1.0 1.6131456e+06
testmetric{foo="bar"} 1.0 1.6131492e+06
testmetric{foo="bar"} 1.0 1.6131528e+06
testmetric{foo="bar"} 1.0 1.6131564e+06
testmetric{foo="bar"} 1.0 1.61316e+06
testmetric{foo="bar"} 1.0 1.6131636e+06
testmetric{foo="bar"} 1.0 1.6131672e+06
testmetric{foo="bar"} 1.0 1.6131708e+06
testmetric{foo="bar"} 1.0 1.6131744e+06
testmetric{foo="bar"} 1.0 1.613178e+06
testmetric{foo="bar"} 1.0 1.6131816e+06
testmetric{foo="bar"} 1.0 1.6131852e+06
testmetric{foo="bar"} 1.0 1.6131888e+06
testmetric{foo="bar"} 1.0 1.6131924e+06
testmetric{foo="bar"} 1.0 1.613196e+06
testmetric{foo="bar"} 1.0 1.6131996e+06
testmetric{foo="bar"} 1.0 1.6132032e+06
testmetric{foo="bar"} 1.0 1.6132068e+06
testmetric{foo="bar"} 1.0 1.6132104e+06
testmetric{foo="bar"} 1.0 1.613214e+06
testmetric{foo="bar"} 1.0 1.6132176e+06
testmetric{foo="bar"} 1.0 1.6132212e+06
testmetric{foo="bar"} 1.0 1.6132248e+06
testmetric{foo="bar"} 1.0 1.6132284e+06
testmetric{foo="bar"} 1.0 1.613232e+06
testmetric{foo="bar"} 1.0 1.6132356e+06
testmetric{foo="bar"} 1.0 1.6132392e+06
testmetric{foo="bar"} 1.0 1.6132428e+06
testmetric{foo="bar"} 1.0 1.6132464e+06
testmetric{foo="bar"} 1.0 1.61325e+06
testmetric{foo="bar"} 1.0 1.6132536e+06
testmetric{foo="bar"} 1.0 1.6132572e+06
testmetric{foo="bar"} 1.0 1.6132608e+06
testmetric{foo="bar"} 1.0 1.6132644e+06
testmetric{foo="bar"} 1.0 1.613268e+06
testmetric{foo="bar"} 1.0 1.6132716e+06
testmetric{foo="bar"} 1.0 1.6132752e+06
testmetric{foo="bar"} 1.0 1.6132788e+06
testmetric{foo="bar"} 1.0 1.6132824e+06
testmetric{foo="bar"} 1.0 1.613286e+06
testmetric{foo="bar"} 1.0 1.6132896e+06
testmetric{foo="bar"} 1.0 1.6132932e+06
testmetric{foo="bar"} 1.0 1.6132968e+06
testmetric{foo="bar"} 1.0 1.6133004e+06
testmetric{foo="bar"} 1.0 1.613304e+06
testmetric{foo="bar"} 1.0 1.6133076e+06
testmetric{foo="bar"} 1.0 1.6133112e+06
testmetric{foo="bar"} 1.0 1.6133148e+06
testmetric{foo="bar"} 1.0 1.6133184e+06
testmetric{foo="bar"} 1.0 1.613322e+06
testmetric{foo="bar"} 1.0 1.6133256e+06
testmetric{foo="bar"} 1.0 1.6133292e+06
testmetric{foo="bar"} 1.0 1.6133328e+06
testmetric{foo="bar"} 1.0 1.6133364e+06
